Date, Vis Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score,Home Team, Rushing Yards, Rushing Attempts, Passing Yards,Passing Attempts, Passing Completions, Penalties, Penalty Yards, Fumbles Lost,Interceptions Thrown, 1st Downs, 3rd Down Attempts, 3rd Down Conversions,4th Down Attempts, 4th Down conversions, Time of Possession, Score
2019-08-31, Oregon, 90, 33, 242, 37, 28, 7, 58, 1, 0, 17, 14, 4, 2, 1, 1948, 21, Auburn, 206, 43, 177, 32, 13, 7, 60, 0, 2, 21, 17, 7, 1, 1, 1652, 27
2019-08-31, Grambling St, 243, 37, 164, 34, 19, 10, 85, 0, 1, 21, 15, 6, 2, 0, 1776, 9, UL Monroe, 315, 39, 186, 28, 20, 9, 76, 0, 1, 24, 14, 7, 3, 1, 1824, 31
2019-08-31, South Carolina, 128, 31, 142, 30, 16, 9, 75, 0, 2, 15, 13, 3, 0, 0, 1578, 20, UNC, 238, 52, 245, 24, 15, 10, 90, 1, 0, 23, 16, 5, 2, 1, 2022, 24
2019-08-31, Norfolk State, 69, 30, 199, 29, 19, 5, 45, 1, 2, 15, 13, 6, 2, 1, 1726, 21, Old Dominion, 134, 39, 158, 24, 17, 6, 60, 0, 2, 20, 13, 6, 1, 1, 1874, 24
2019-08-31, Toledo, 181, 39, 166, 25, 11, 11, 80, 1, 1, 15, 16, 7, 0, 0, 1755, 24, Kentucky, 176, 39, 246, 26, 19, 7, 61, 2, 0, 20, 11, 3, 1, 1, 1845, 38
2019-08-31, Ole Miss, 80, 33, 93, 19, 9, 3, 35, 0, 1, 13, 10, 1, 2, 1, 1279, 10, Memphis, 192, 51, 172, 31, 23, 10, 75, 0, 1, 22, 18, 6, 5, 3, 2321, 15
2019-08-31, Ga Southern, 74, 39, 24, 11, 4, 5, 20, 2, 0, 8, 12, 1, 0, 0, 1712, 3, LSU, 122, 33, 350, 39, 30, 7, 70, 0, 0, 22, 14, 8, 1, 1, 1888, 55
2019-08-31, Colgate, 75, 32, 86, 18, 11, 3, 25, 1, 1, 11, 11, 3, 2, 0, 1642, 7, Air Force, 423, 65, 41, 1, 1, 2, 25, 1, 0, 24, 7, 4, 1, 1, 1958, 48
2019-08-31, Alcorn State, 75, 35, 144, 32, 18, 7, 57, 1, 1, 15, 16, 6, 0, 0, 2047, 10, Southern Miss, 96, 31, 293, 28, 18, 10, 81, 1, 1, 16, 13, 7, 0, 0, 1553, 38
2019-08-31, Houston Bapist, 113, 34, 300, 37, 27, 5, 35, 1, 0, 23, 14, 6, 1, 1, 1560, 34, UTEP, 240, 46, 268, 20, 10, 6, 75, 1, 1, 20, 11, 5, 0, 0, 2040, 36
